2022-02-08 18:30:02,720 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-02-08 18:30:14,074 INFO  SwAddin.cs: 294 - Assembly export called for file Assembly_v1.1.3_d v10
2022-02-08 18:30:14,075 INFO  SwAddin.cs: 299 - Save is required
2022-02-08 18:30:14,075 INFO  SwAddin.cs: 313 - Saving assembly
2022-02-08 18:30:14,075 INFO  SwAddin.cs: 316 - Opening property manager
2022-02-08 18:30:14,075 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assembly_v1.1.3_d v10
2022-02-08 18:30:14,076 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Assembly_v1.1.3_d v10
2022-02-08 18:30:14,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assembly_v1.1.3_d v10
2022-02-08 18:30:14,076 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-02-08 18:30:14,077 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-02-08 18:30:14,077 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assembly_v1.1.3_d v10.iges-1
2022-02-08 18:30:14,077 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assembly_v1.1.3_d v10.iges-1
2022-02-08 18:30:14,078 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assembly_v1.1.3_d v10.iges-1
2022-02-08 18:30:14,078 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly_v1.1.3_d v10
2022-02-08 18:30:14,079 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Assembly_v1.1.3_d v10
2022-02-08 18:30:14,079 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assembly_v1.1.3_d v10
2022-02-08 18:30:14,080 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-02-08 18:30:14,080 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-02-08 18:30:14,080 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly_v1.1.3_d v10.iges-1
2022-02-08 18:30:14,080 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assembly_v1.1.3_d v10.iges-1
2022-02-08 18:30:14,081 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assembly_v1.1.3_d v10.iges-1
2022-02-08 18:30:14,137 INFO  SwAddin.cs: 339 - Loading config tree
2022-02-08 18:30:14,138 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-02-08 18:30:14,139 INFO  SwAddin.cs: 344 - Showing property manager
2022-02-08 18:31:26,244 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-02-08 18:32:57,451 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-02-08 18:35:01,729 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-02-08 18:36:29,250 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-02-08 18:37:46,041 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-02-08 18:38:28,106 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-02-08 18:38:59,187 INFO  ExportHelperExtension.cs: 347 - Creating joint should1
2022-02-08 18:38:59,206 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-02-08 18:38:59,208 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2022-02-08 18:38:59,210 INFO  ExportHelperExtension.cs: 1409 - Component 33 is already fixed
2022-02-08 18:38:59,210 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2022-02-08 18:38:59,211 INFO  ExportHelperExtension.cs: 1409 - Component 30 is already fixed
2022-02-08 18:38:59,211 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2022-02-08 18:38:59,212 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2022-02-08 18:38:59,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-02-08 18:38:59,214 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2022-02-08 18:38:59,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2022-02-08 18:38:59,215 INFO  ExportHelperExtension.cs: 1409 - Component 36 is already fixed
2022-02-08 18:38:59,216 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2022-02-08 18:38:59,217 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2022-02-08 18:38:59,218 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:38:59,218 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:38:59,219 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-02-08 18:38:59,220 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2022-02-08 18:38:59,220 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:38:59,221 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:38:59,222 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2022-02-08 18:38:59,222 INFO  ExportHelperExtension.cs: 1409 - Component 34 is already fixed
2022-02-08 18:38:59,223 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2022-02-08 18:38:59,224 INFO  ExportHelperExtension.cs: 1409 - Component 37 is already fixed
2022-02-08 18:38:59,224 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2022-02-08 18:38:59,225 INFO  ExportHelperExtension.cs: 1409 - Component 35 is already fixed
2022-02-08 18:38:59,225 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-08 18:38:59,226 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2022-02-08 18:38:59,807 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-02-08 18:38:59,809 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-02-08 18:38:59,809 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-02-08 18:38:59,810 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-02-08 18:39:04,470 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child should1 failed
2022-02-08 18:39:12,248 INFO  ExportHelperExtension.cs: 347 - Creating joint shoud2
2022-02-08 18:39:12,249 INFO  ExportHelperExtension.cs: 1397 - Fixing components for should1
2022-02-08 18:39:12,250 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2022-02-08 18:39:12,251 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2022-02-08 18:39:12,252 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:12,252 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-02-08 18:39:12,253 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-02-08 18:39:12,254 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2022-02-08 18:39:12,255 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2022-02-08 18:39:12,256 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2022-02-08 18:39:12,256 INFO  ExportHelperExtension.cs: 1402 - Fixing 39
2022-02-08 18:39:12,257 INFO  ExportHelperExtension.cs: 1409 - Component 39 is already fixed
2022-02-08 18:39:12,259 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-02-08 18:39:12,260 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
